,Completion_rate,Tuition_in_state,Tuition_out_state,Faculty_salary,Pell_grant_rate,SAT_average,ACT_50thPercentile,pct_White,pct_Black,pct_Hispanic,pct_Asian,Parents_middlesch,Parents_highsch,Parents_college
1403,0.5028,17390,17390,7565,0.3189,1049,23,0.6371,0.1309,0.0384,0.007,0.034034034,0.377377377,0.588588589
1404,0.3956,7701,21279,7134,0.3849,1029,23,0.6316,0.0255,0.1019,0.0248,0.031879981,0.360056259,0.60806376
1405,0.6569,37500,37500,7102,0.3431,1200,27,0.6617,0.0508,0.1294,0.024,0.022988506,0.195402299,0.781609195
1406,0.2688,5250,13674,7196,0.2117,1008,21,0.4184,0.0601,0.4639,0.0248,0.068564788,0.411969785,0.519465427
1407,0.3069,31500,31500,7308,0.3888,1006,22,0.667,0.0775,0.0951,0.0139,0.017647059,0.340336135,0.642016807
1408,0.7442,40726,40726,9834,0.1214,1259,28,0.6924,0.0638,0.0506,0.0984,0.018533773,0.205107084,0.776359143
1409,0.3342,6948,13596,7212,0.3743,1064,23,0.6374,0.229,0.0246,0.0337,0.01838947,0.335849787,0.645760743
1410,0.6466,28700,28700,6911,0.3309,1023,22,0.6022,0.0656,0.1907,0.0397,0.017574692,0.309314587,0.673110721
1411,0.6459,36270,36270,6391,0.378,1101,24,0.7232,0.0603,0.0626,0.0593,0.010958904,0.210045662,0.778995434
1412,0.6448,10626,27090,7747,0.2257,1165,26,0.8241,0.0628,0.0416,0.0162,0.009192201,0.202506964,0.788300836
1413,0.2387,10138,18514,7657,0.4704,870,18,0.3058,0.1082,0.3811,0.0921,0.126777251,0.381911532,0.491311216
1414,0.5016,11581,18183,9109,0.4502,928,19,0.36,0.199,0.2711,0.0544,0.045282304,0.414740432,0.539977264
1415,0.3448,20884,20884,5044,0.5323,937,20,0.6577,0.1574,0.0857,0.0157,0.038174274,0.419917012,0.541908714
1416,0.8228,35062,35062,8626,0.1879,1204,27,0.7375,0.0101,0.0861,0.0387,0.007138608,0.161808447,0.831052945
1417,0.4889,24860,24860,6115,0.3085,1078,24,0.8283,0.0771,0.0304,0.0053,0.020437956,0.257664234,0.72189781
1418,0.8056,38470,38470,9899,0.1547,1199,27,0.7151,0.0386,0.1082,0.0625,0.018551237,0.174911661,0.806537103
1419,0.2034,8460,15348,6988,0.4823,890,19,0.3694,0.1022,0.3506,0.0947,0.111662531,0.393300248,0.495037221
1420,0.3289,7659,16362,7587,0.442,963,21,0.4902,0.2831,0.1306,0.0426,0.038461539,0.377747253,0.583791209
1421,0.6392,21050,21050,6259,0.5049,1008,22,0.8502,0.0514,0.0167,0.0136,0.036119711,0.37874097,0.585139319
1422,0.388,27160,27160,6978,0.5779,929,20,0.109,0.0789,0.7571,0.003,0.082530949,0.393397524,0.524071527
1423,0.4675,28730,28730,6579,0.4408,990,21,0.6898,0.1866,0.0542,0.008,0.018080668,0.289290682,0.692628651
1424,0.6638,8040,18360,9423,0.3747,1102,24,0.5347,0.1442,0.1323,0.0757,0.023741849,0.257983615,0.718274536
1425,0.5611,6745,21607,8150,0.4474,1035,23,0.5238,0.2779,0.0771,0.0486,0.027132829,0.280507559,0.692359611
1426,0.5308,7660,18242,8163,0.2251,1091,24,0.8758,0.0244,0.0141,0.0132,0.00697007,0.183066831,0.8099631
1427,0.7237,8999,26239,11093,0.3252,1268,29,0.3503,0.0653,0.1185,0.2358,0.049770291,0.311638591,0.638591118
1428,0.4476,7553,15195,8733,0.295,1010,22,0.7464,0.0644,0.029,0.0558,0.012742981,0.271490281,0.715766739
1429,0.6705,41460,41460,7767,0.3163,1199,27,0.63,0.0625,0.1599,0.0253,0.017185822,0.21160043,0.771213749
1430,0.6296,27530,27530,5856,0.3127,1069,23,0.7895,0.0254,0.0582,0.0254,0.018544936,0.262482168,0.718972896
1431,0.4231,10878,16398,7494,0.6318,833,17,0.0112,0.8561,0.0172,0,0.017103763,0.376282782,0.606613455
1432,0.6115,8790,26690,6354,0.218,1126,24,0.8518,0.0488,0.0488,0.013,0.008895131,0.198501873,0.792602996
1433,0.5332,32284,32284,8274,0.5196,913,19,0.2457,0.2904,0.2908,0.0946,0.052197802,0.391941392,0.555860806
1434,0.5311,39092,39092,8697,0.3435,1034,23,0.5766,0.1129,0.1584,0.0431,0.039928699,0.367201426,0.592869875
1435,0.7129,28926,28926,8415,0.1575,1070,23,0.8214,0.021,0.0362,0.0095,0.011676397,0.190992494,0.797331109
1436,0.3492,21028,21028,5647,0.4686,949,20,0.599,0.1578,0.0141,0.0101,0.019769358,0.362438221,0.617792422
1437,0.4461,30290,30290,8399,0.2448,1072,25,0.5831,0.0957,0.1658,0.039,0.019836639,0.206534422,0.773628938
1438,0.4508,26050,26050,5232,0.4989,951,20,0.445,0.078,0.1732,0.0287,0.054237288,0.391525424,0.554237288
1439,0.407,7506,9986,7242,0.2337,1026,22,0.8418,0.0424,0.0429,0.013,0.015784587,0.266480966,0.717734448
1440,0.6251,29200,29200,8039,0.2822,1109,24,0.5967,0.0478,0.0365,0.0606,0.017405952,0.234138125,0.748455924
1441,0.4978,7334,16204,7573,0.4855,1049,23,0.6091,0.3031,0.0314,0.0121,0.017807263,0.306389665,0.675803073
1442,0.5802,41054,41054,7934,0.3212,1122,25,0.5206,0.0195,0.1369,0.1223,0.023991276,0.26172301,0.714285714
1443,0.3957,5785,17725,8205,0.6091,948,20,0.0329,0.9368,0.0121,0.0078,0.023666772,0.343641527,0.632691701
1444,0.426,7602,18300,7527,0.4136,918,19,0.6315,0.0784,0.1433,0.0297,0.048869681,0.392952128,0.558178192
1445,0.5242,31590,31590,7676,0.4912,906,19,0.137,0.0564,0.4773,0.1575,0.06482593,0.331332533,0.603841537
1446,0.4468,7154,16382,7172,0.4149,1010,22,0.8429,0.0679,0.0214,0.0086,0.016168149,0.357855026,0.625976826
1447,0.7705,8880,26399,10655,0.2083,1273,29,0.7257,0.0597,0.0488,0.0589,0.014983824,0.177932913,0.807083262
1448,0.3677,8746,19076,7226,0.431,907,19,0.6518,0.1921,0.0392,0.0109,0.017613946,0.344289087,0.638096968
1449,0.6062,26180,26180,5902,0.3386,1077,24,0.8353,0.0387,0.0576,0.0162,0.015090543,0.274647887,0.710261569
1450,0.6253,24102,24102,6993,0.3816,1081,24,0.7531,0.1825,0.0307,0.0065,0.040899202,0.443364757,0.515736041
1451,0.6841,34754,34754,9217,0.3427,1080,24,0.4375,0.049,0.2907,0.0892,0.042651593,0.316546763,0.640801644
1452,0.207,9032,15424,7512,0.6873,892,19,0.0243,0.7764,0.0627,0.0095,0.062955255,0.369927159,0.567117586
1453,0.5908,7811,16499,8890,0.2794,1110,25,0.6116,0.0607,0.2209,0.0252,0.032876198,0.269303025,0.697820778
1454,0.5938,9160,24124,7305,0.3463,1053,22,0.8317,0.0673,0.0348,0.0082,0.009791579,0.303399077,0.686809344
1455,0.6299,19200,19200,3610,0.1264,988,22,0.7683,0.0579,0.0204,0.0051,0.043243243,0.478378378,0.478378378
1456,0.5024,28900,28900,6340,0.5252,972,21,0.553,0.3299,0.0399,0.0062,0.039572193,0.374331551,0.586096257
1457,0.639,32613,32613,7337,0.2388,1125,25,0.7752,0.0348,0.0826,0.0207,0.01384708,0.237206502,0.748946418
1458,0.4764,21400,21400,5106,0.4965,1029,22,0.5384,0.196,0.019,0.008,0.025714286,0.298571429,0.675714286
1459,0.6688,10382,29960,10466,0.2523,1152,26,0.4494,0.1008,0.1225,0.1845,0.028689521,0.26221736,0.709093119
1460,0.4639,11700,11700,5452,0.5923,1091,24,0.597,0.311,0.0168,0.011,0.028688525,0.330327869,0.640983607
1461,0.6749,33332,33332,7530,0.3012,1101,25,0.7537,0.0728,0.0346,0.0217,0.008295626,0.205882353,0.785822021
1462,0.6159,25772,25772,8424,0.2473,1075,24,0.5923,0.0576,0.12,0.0134,0.007189319,0.245121534,0.747689148
1463,0.512,7058,12450,7060,0.3487,1050,23,0.7839,0.1009,0.0178,0.011,0.018805046,0.371816234,0.609378719
1464,0.6354,24770,24770,6106,0.332,1097,24,0.8251,0.0558,0.0463,0.0085,0.02184874,0.277310924,0.700840336
1465,0.5863,27740,27740,8842,0.2246,1097,25,0.597,0.0516,0.1244,0.0189,0.011143887,0.241232383,0.74762373
1466,0.4565,6118,25162,7953,0.3093,1090,24,0.6533,0.0709,0.1961,0.0159,0.025324966,0.334155087,0.640519946
1467,0.5821,25800,25800,6401,0.3152,989,22,0.8151,0.1021,0.0218,0.0048,0.016774194,0.340645161,0.642580645
1468,0.5922,9075,14772,8592,0.255,1049,23,0.8597,0.0265,0.0297,0.0238,0.010440457,0.201305057,0.788254486
1469,0.5464,30188,30188,7275,0.2223,994,21,0.6512,0.144,0.056,0.0347,0.018464529,0.250728863,0.730806608
1470,0.6749,6410,17324,9468,0.3941,1172,26,0.497,0.1034,0.2084,0.0682,0.03255121,0.324990689,0.642458101
1471,0.6351,28630,28630,6520,0.3238,1124,25,0.8158,0.0354,0.0354,0.012,0.014492754,0.22173913,0.763768116
1472,0.8386,10753,34791,11918,0.2207,1266,29,0.4167,0.0265,0.0767,0.2477,0.050357569,0.276916965,0.672725467
1473,0.6581,28368,28368,7390,0.2903,1037,23,0.7861,0.0492,0.0261,0.0152,0.01179444,0.269587195,0.718618366
1474,0.7153,29550,29550,8579,0.3096,1091,25,0.8373,0.0363,0.043,0.0314,0.015131579,0.238157895,0.746710526
1475,0.4255,20316,20316,5046,0.4982,980,21,0.7147,0.1541,0.0706,0.0156,0.033953998,0.409638554,0.556407448
1476,0.3275,7700,20191,7627,0.5357,937,20,0.1773,0.0742,0.6993,0.008,0.082460441,0.39514152,0.522398039
1477,0.9115,12920,39602,17113,0.3457,1334,31,0.2705,0.032,0.2172,0.2866,0.086449795,0.294441598,0.619108607
1478,0.7324,13870,22870,9747,0.2464,1082,24,0.6421,0.0522,0.1423,0.0725,0.018556701,0.294329897,0.687113402
1479,0.594,9202,27550,6788,0.1957,1116,24,0.8399,0.0522,0.053,0.0152,0.009849663,0.189217211,0.800933126
1480,0.5599,34545,34545,7284,0.3352,998,22,0.7335,0.1135,0.0467,0.0111,0.011483254,0.266028708,0.722488038
1481,0.619,13130,32287,8770,0.2821,1094,24,0.4827,0.1892,0.0879,0.1291,0.019431988,0.256601893,0.723966119
1482,0.6196,10800,10800,5888,0.6601,1105,24,0.6145,0.2982,0.0175,0.0074,0.030006978,0.340544313,0.629448709
1483,0.701,9720,20812,9441,0.2517,1061,23,0.7645,0.1139,0.0556,0.0224,0.010223207,0.271085364,0.71869143
1484,0.5483,9448,17916,9483,0.3021,980,20,0.7995,0.0862,0.041,0.0119,0.009090909,0.375454546,0.615454546
1485,0.6342,7866,17716,6970,0.3775,1094,23,0.6652,0.0762,0.1133,0.0233,0.026256225,0.287460389,0.686283386
1486,0.5979,28644,28644,5844,0.3883,1087,24,0.7587,0.1239,0.0561,0.0075,0.013925152,0.310704961,0.675369887
1487,0.4165,8844,23142,8340,0.2927,1105,24,0.622,0.1932,0.0254,0.0485,0.024318182,0.343181818,0.6325
1488,0.6667,36550,36550,8140,0.3358,1116,25,0.3789,0.0423,0.3984,0.0323,0.0437018,0.253856041,0.702442159
1489,0.4155,8114,15250,8881,0.2865,1049,23,0.775,0.0298,0.0332,0.0121,0.009896091,0.191489362,0.798614547
1490,0.5672,33934,33934,8753,0.2939,1024,23,0.4021,0.0594,0.1143,0.0817,0.025888325,0.284263959,0.689847716
1491,0.7985,32293,32293,8171,0.2371,1127,25,0.8029,0.0344,0.0674,0.0441,0.011243851,0.172874209,0.81588194
1492,0.5611,7232,22040,8787,0.3484,1070,24,0.7485,0.0147,0.1028,0.0138,0.033274336,0.28460177,0.682123894
1493,0.3367,7346,17696,6355,0.6776,911,19,0.0235,0.9317,0.005,0.0029,0.019442407,0.380044021,0.600513573
1494,0.2248,5235,14496,6755,0.5538,807,18,0.0534,0.7177,0.0927,0.0045,0.051470588,0.414705882,0.533823529
1495,0.4572,26450,26450,8019,0.439,879,19,0.3253,0.1695,0.2927,0.0678,0.031319911,0.285234899,0.68344519
1496,0.4449,6526,15026,7117,0.4321,1021,22,0.8521,0.068,0.02,0.0079,0.020726652,0.371372836,0.607900512
1497,0.6431,26076,26076,5924,0.3896,1110,24,0.8348,0.033,0.0151,0.0057,0.017379679,0.24197861,0.740641711
1498,0.4638,19670,19670,5154,0.4729,954,21,0.5336,0.168,0.0375,0.0053,0.039613527,0.387439614,0.57294686
1499,0.496,26832,26832,6722,0.5019,972,21,0.6137,0.2157,0.024,0.0123,0.017135863,0.359853121,0.623011016
1500,0.3878,12480,12480,6442,0.4765,1125,25,0.5767,0.3769,0.0054,0.02,0.033381713,0.441219158,0.525399129
1501,0.5587,13670,26240,7223,0.4045,1030,22,0.5818,0.3099,0.031,0.0138,0.012663571,0.298860279,0.68847615
1502,0.8331,44848,44848,13434,0.1987,1352,30,0.3837,0.0467,0.1052,0.1837,0.023413258,0.180818054,0.795768688
1503,0.2866,5594,15850,3940,0.7577,865,18,0.0171,0.9441,0.0027,0.0005,0.017751479,0.331360947,0.650887574
1504,0.4587,23000,23000,4992,0.1006,1019,22,0.5005,0.036,0.01,0.004,0.023853211,0.390825688,0.585321101
1505,0.6744,9495,22269,9535,0.2423,1189,26,0.626,0.0465,0.0902,0.0591,0.020821449,0.272104963,0.707073588
1506,0.6856,32560,32560,8240,0.2192,1029,23,0.8192,0.0454,0.0468,0.0097,0.054380665,0.331319235,0.614300101
1507,0.5466,28090,28090,6289,0.4091,1041,21,0.5395,0.2111,0.1513,0.0199,0.043375394,0.342271293,0.614353312
1508,0.3818,25636,25636,5017,0.7646,941,20,0.7042,0.1917,0.0258,0.0065,0.025,0.328,0.647
1509,0.4676,20276,20276,6218,0.4987,929,20,0.2053,0.1606,0.4665,0.0419,0.055096419,0.286501377,0.658402204
1510,0.8316,44480,44480,11143,0.1992,1244,28,0.4443,0.0632,0.2067,0.109,0.023920653,0.200116686,0.77596266
1511,0.3583,20925,20925,7340,0.4313,865,19,0.3012,0.1581,0.0586,0.0065,0.057079124,0.490749246,0.452171631
1512,0.5496,37990,37990,9111,0.2306,1176,27,0.4023,0.0582,0.0663,0.0254,0.033633475,0.410222458,0.556144068
1513,0.8256,41686,41686,11581,0.1424,1394,32,0.4951,0.0344,0.0663,0.0996,0.017115425,0.190774369,0.792110207
1514,0.3848,10420,20500,7164,0.6713,766,16,0.0232,0.96,0.0048,0.0044,0.012305168,0.347005742,0.640689089
1515,0.4863,25700,25700,6679,0.4226,1038,23,0.6101,0.1893,0.0765,0.0167,0.022113022,0.331695332,0.646191646
1516,0.8892,45008,45008,12358,0.2132,1366,31,0.4072,0.0921,0.0712,0.2072,0.020041754,0.156158664,0.823799583
1517,0.5504,25126,25126,9441,0.5144,1050,23,0.141,0.0351,0.7247,0.0264,0.051771117,0.392370572,0.555858311
1518,0.4346,11102,16733,8542,0.634,835,17,0.0121,0.8359,0.0237,0.0011,0.01605288,0.370160529,0.613786591
1519,0.7184,12180,12180,7674,0.2665,990,21,0.8595,0.0702,0.019,0.0167,0.032634033,0.356643357,0.610722611
1520,0.3552,24454,24454,7261,0.4262,1003,21,0.2994,0.1253,0.249,0.0129,0.086434574,0.386554622,0.527010804
1521,0.4545,26830,26830,7250,0.4805,1049,23,0.6018,0.1491,0.0845,0.0267,0.04245283,0.309748428,0.647798742
1522,0.4038,19090,19090,5095,0.4486,944,20,0.686,0.1384,0.0779,0.021,0.018518519,0.327777778,0.653703704
1523,0.655,34826,34826,8340,0.5989,902,18,0.1012,0.0703,0.598,0.1666,0.124098124,0.36002886,0.515873016
1524,0.2958,7365,14145,6663,0.4835,990,21,0.8574,0.0597,0.0077,0.0051,0.020953379,0.411733892,0.567312729
1525,0.4807,8075,14635,5873,0.5223,960,22,0.7311,0.125,0.0832,0.0127,0.015243902,0.317508711,0.667247387
1526,0.3009,31915,31915,6087,0.5787,865,18,0.4942,0.3445,0.0551,0.0039,0.025179856,0.363309353,0.611510791
1527,0.5356,28580,28580,6801,0.4057,888,18,0.5342,0.2278,0.0473,0.0147,0.020263425,0.407294833,0.572441743
1528,0.6078,33060,33060,6541,0.2672,1108,25,0.5895,0.0507,0.1803,0.0409,0.04172527,0.330051571,0.62822316
1529,0.4627,36408,36408,6783,0.4432,944,19,0.3398,0.0313,0.2554,0.0803,0.064606742,0.292134832,0.643258427
1530,0.7776,17624,31424,11483,0.2128,1101,25,0.814,0.0131,0.034,0.0241,0.007173323,0.167312912,0.825513765
1531,0.3821,29900,29900,6923,0.2938,1010,22,0.489,0.1607,0.0708,0.0321,0.028898582,0.342420938,0.62868048
1532,0.3661,6892,16252,7018,0.4018,970,21,0.5138,0.0802,0.3198,0.0066,0.040187281,0.371049551,0.588763168
1533,0.3333,21050,21050,4783,0.4504,922,21,0.4819,0.2175,0.1556,0.0196,0.01981352,0.350815851,0.629370629
1534,0.575,25905,25905,6343,0.5171,1142,25,0.8376,0.0365,0.0452,0.0087,0.039375424,0.373387644,0.587236931
1535,0.6718,34760,34760,7110,0.2445,1155,26,0.7333,0.0526,0.0769,0.0178,0.0168185,0.251576734,0.731604765
1536,0.3991,8416,18346,7057,0.4471,913,19,0.6637,0.1881,0.0321,0.012,0.014938489,0.366959578,0.618101933
1537,0.5189,13078,23682,7007,0.4526,973,21,0.7356,0.103,0.0364,0.0192,0.005405405,0.228794179,0.765800416
1538,0.8882,48320,48320,13020,0.1442,1340,31,0.6499,0.0368,0.0873,0.0844,0.01427372,0.154492024,0.831234257
1539,0.7331,7084,18244,10249,0.3644,1132,26,0.3359,0.0406,0.3134,0.1367,0.074046649,0.337899543,0.588053807
1540,0.697,6368,22467,9211,0.3814,1185,26,0.5519,0.1088,0.2303,0.0559,0.027254945,0.316366007,0.656379048
1541,0.4477,6814,15602,7012,0.4354,1028,23,0.8436,0.0685,0.0215,0.0077,0.018877298,0.357675112,0.623447591
1542,0.3632,16234,16234,5307,0.5066,924,20,0.0102,0.8495,0.0237,0.0016,0.024774775,0.177927928,0.797297297
1543,0.2935,3276,9723,7938,0.4309,1002,21,0.5702,0.2582,0.0517,0.0321,0.021566402,0.307604994,0.670828604
1544,0.6977,51030,51030,10929,0.2203,1204,28,0.5294,0.0701,0.0602,0.1483,0.025577558,0.266707921,0.707714522
1545,0.5947,9861,23654,10405,0.3376,1145,25,0.5755,0.0398,0.1853,0.0677,0.039243192,0.327528397,0.633228411
1546,0.5649,26900,26900,6728,0.3622,1048,23,0.6909,0.1399,0.0432,0.011,0.020080321,0.354216868,0.625702811
1547,0.573,30050,30050,8815,0.3776,1027,22,0.555,0.1753,0.0837,0.02,0.026279391,0.284923928,0.688796681
1548,0.5783,28718,28718,4048,0.4233,1031,22,0.5533,0.1294,0.2408,0.0228,0.05472103,0.341201717,0.604077253
1549,0.6033,7179,16629,6830,0.3528,1026,22,0.7084,0.0617,0.0863,0.0206,0.019638044,0.286869465,0.693492491
1550,0.432,8074,8074,8632,0.15,990,21,0.8241,0.0411,0.036,0.0225,0.013468014,0.253367003,0.733164983
1551,0.3459,7474,18072,6609,0.3886,952,20,0.7006,0.026,0.1716,0.0153,0.031378601,0.359567901,0.609053498
1552,0.4377,22196,22196,5692,0.3799,985,21,0.7424,0.1329,0.0163,0.0009,0.038545455,0.410909091,0.550545455
1553,0.3611,8004,10586,7081,0.3114,988,21,0.8305,0.0165,0.0498,0.0049,0.013513514,0.294594595,0.691891892
1554,0.4098,9738,19004,7396,0.5635,933,19,0.4521,0.4854,0.0157,0.0108,0.016439909,0.348639456,0.634920635
1555,0.3652,6764,15350,7307,0.6541,845,18,0.0284,0.8568,0.0588,0.0244,0.022777778,0.340277778,0.636944444
1556,0.5801,38680,38680,12027,0.2874,1080,25,0.3423,0.1866,0.1219,0.1719,0.031923384,0.286911413,0.681165204
1557,0.6213,6580,22154,8008,0.343,1053,23,0.6868,0.16,0.0631,0.0283,0.016719484,0.257239646,0.72604087
1558,0.7105,30400,30400,8488,0.2797,1074,23,0.4194,0.0545,0.0363,0.25,0.021627189,0.269824923,0.708547889
1559,0.6482,8914,19364,8880,0.3029,970,20,0.8095,0.0818,0.0516,0.0103,0.009190372,0.353391685,0.637417943
1560,0.375,23886,23886,5696,0.2106,961,21,0.6885,0.1092,0.0236,0.008,0.027927928,0.343243243,0.628828829
1561,0.3937,22842,22842,5437,0.4226,964,21,0.7282,0.1402,0.0203,0.0024,0.030746706,0.400439239,0.568814056
1562,0.5577,35300,35300,6792,0.4127,1045,23,0.6275,0.0971,0.1139,0.0159,0.026143791,0.296296296,0.677559913
1563,0.5317,40234,40234,9456,0.3247,1030,22,0.5634,0.1067,0.1708,0.0475,0.04534413,0.380161943,0.574493927
1564,0.6367,37980,37980,9168,0.2633,1245,28,0.67,0.0232,0.0543,0.0376,0.013765978,0.222222222,0.764011799
1565,0.7092,33500,33500,9988,0.2689,1149,26,0.5512,0.0234,0.2398,0.0643,0.036437247,0.256680162,0.706882591
1566,0.7764,10388,33241,9783,0.1643,1198,27,0.7207,0.0399,0.0476,0.0418,0.009965016,0.203116718,0.786918266
1567,0.5067,34755,34755,8094,0.3375,969,21,0.5366,0.157,0.1538,0.0247,0.028077754,0.369330454,0.602591793
1568,0.9035,49280,49280,10908,0.1195,1350,31,0.7504,0.0488,0.074,0.0705,0.011872639,0.113869401,0.87425796
1569,0.499,26918,26918,6813,0.3993,905,19,0.5441,0.2188,0.0204,0.0123,0.01590106,0.418727915,0.565371025
1570,0.5409,4404,14124,8810,0.2428,1123,25,0.8108,0.0117,0.0605,0.0112,0.011650485,0.281830791,0.706518724
1571,0.5312,9470,20965,9359,0.3666,958,20,0.7631,0.1119,0.0367,0.0093,0.006227296,0.333679294,0.660093409
1572,0.508,9376,20881,8091,0.2644,1017,22,0.7024,0.0648,0.0872,0.0217,0.013836478,0.319496855,0.666666667
1573,0.5856,9603,15743,9094,0.3544,992,22,0.7556,0.1047,0.0663,0.0175,0.024509804,0.316911765,0.658578431
1574,0.5462,7766,17654,10221,0.3505,1147,25,0.5863,0.2541,0.0317,0.0595,0.022038011,0.325313385,0.652648605
1575,0.4483,29810,29810,6881,0.2386,987,21,0.6568,0.1517,0.0302,0.014,0.0316403,0.323064113,0.645295587
1576,0.6775,39882,39882,8756,0.2912,1125,25,0.6245,0.1344,0.0534,0.0557,0.026833632,0.260286225,0.712880143
1577,0.3029,7508,17182,8826,0.62,878,18,0.0181,0.83,0.0357,0.0064,0.019643507,0.326300473,0.65405602
1578,0.5271,28480,28480,6862,0.3045,1150,25,0.616,0.09,0.0993,0.0148,0.030857143,0.309714286,0.659428571
1579,0.5138,6273,16847,6723,0.3732,1110,24,0.6226,0.2554,0.0522,0.0182,0.017058486,0.233944954,0.74899656
1580,0.3045,8061,19499,7683,0.3798,1029,22,0.4932,0.2694,0.0814,0.0231,0.037861272,0.353179191,0.608959538
1581,0.6429,28730,28730,5834,0.2955,1020,22,0.533,0.1077,0.1665,0.0208,0.050607287,0.305668016,0.643724696
1582,0.4937,7679,22679,7523,0.3621,1105,24,0.8032,0.0368,0.0236,0.0131,0.022908126,0.365324331,0.611767543
1583,0.3947,26710,26710,5567,0.5272,1029,22,0.6698,0.0737,0.0561,0.0187,0.034901366,0.438543247,0.526555387
1584,0.5029,8985,15065,8371,0.3416,987,20,0.7635,0.055,0.0875,0.0188,0.027333677,0.358432182,0.614234141
1585,0.6268,8321,22443,9073,0.2739,1101,24,0.685,0.0483,0.07,0.0174,0.021186441,0.265133172,0.713680387
1586,0.9088,50394,50394,12981,0.1805,1375,31,0.5216,0.0645,0.125,0.1394,0.029850746,0.125799574,0.84434968
1587,0.193,6336,15936,7210,0.3925,982,21,0.7151,0.0771,0.0421,0.0099,0.010177856,0.300298139,0.689524005
1588,0.4664,14570,14570,5561,0.4319,990,21,0.6614,0.2194,0.0261,0.0073,0.023897059,0.341911765,0.634191177
1589,0.5485,30760,30760,7604,0.2542,1005,22,0.5861,0.114,0.0648,0.0261,0.012596899,0.252906977,0.734496124
1590,0.8728,13530,38238,14032,0.3844,1344,31,0.2144,0.0123,0.1558,0.3749,0.060893293,0.317104696,0.622002011
1591,0.5616,10012,18212,8484,0.322,1067,23,0.7478,0.088,0.0318,0.0137,0.011574564,0.369821441,0.618603995
1592,0.7136,31760,31760,7577,0.27,1144,25,0.8389,0.0579,0.0198,0.0315,0.013656114,0.179391682,0.806952204
1593,0.4308,9178,16498,7464,0.3677,1085,24,0.6773,0.1338,0.0595,0.0368,0.029908973,0.364759428,0.6053316
1594,0.3614,25019,25019,5791,0.4728,901,19,0.5561,0.1847,0.2193,0.0126,0.028469751,0.330960854,0.640569395
1595,0.532,6484,17644,10045,0.4485,979,21,0.1937,0.049,0.3088,0.2777,0.094715735,0.387355508,0.517928757
1596,0.6197,21500,21500,5700,0.5095,1015,22,0.6107,0.2118,0.0256,0.0088,0.033112583,0.321854305,0.645033113
1597,0.2519,6450,15720,7120,0.433,970,21,0.537,0.0555,0.0609,0.0043,0.037936267,0.406676783,0.55538695
1598,0.5662,24666,24666,5576,0.3353,1050,23,0.803,0.0287,0.0538,0.0204,0.015337423,0.290388548,0.694274029
1599,0.7835,13461,38169,13104,0.4534,1201,28,0.3301,0.0195,0.3116,0.2106,0.070340827,0.293328499,0.636330674
1600,0.3644,30530,30530,6992,0.4111,955,20,0.4758,0.1947,0.0741,0.0106,0.0112,0.3048,0.684
1601,0.6262,9027,12529,9336,0.322,1002,21,0.862,0.0516,0.0213,0.005,0.003498385,0.333423036,0.663078579
1602,0.3913,6142,16459,6041,0.4693,1018,22,0.5208,0.3582,0.046,0.012,0.02269188,0.290100111,0.687208009
1603,0.6233,32070,32070,7733,0.258,1077,24,0.6416,0.0906,0.164,0.011,0.009187279,0.235335689,0.755477032
1604,0.657,7961,17811,6804,0.4105,1102,25,0.7239,0.0841,0.1123,0.028,0.019393939,0.258787879,0.721818182
1605,0.4561,29000,29000,7005,0.308,896,20,0.7154,0.1345,0.0537,0.0124,0.012074643,0.345773875,0.642151482
